Date,RegionName,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
1996-04-30,06810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,106800,143900,161000,163500,128500,90300,103700,128500,141700,171200,,,,,
1996-04-30,06811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,63500,127500,165400,241600,253600,164200,109500,109600,164200,173000,236300,,,,,
1996-04-30,06812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,125200,137000,172500,271500,336700,187800,135800,,187800,189800,,,,,,
1996-04-30,06820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,283200,360500,582500,861400,537500,315500,,537500,557200,920000,,,,,
1996-04-30,06824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,126900,182300,224900,356000,570600,265000,187400,,265000,271600,473800,,,,,
1996-04-30,06825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,154100,204500,252000,300400,213400,151100,153400,213400,218600,269400,,,,,
1996-04-30,06830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,199200,300600,394700,827000,1226000,621700,280000,305900,621700,890200,1336700,,,,,
1996-04-30,06831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,,,,,,,,333000,392600,769600,1549100,635500,315200,357100,635500,867600,1554300,,,,,
1996-04-30,06840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,152900,264100,417700,601300,908500,592400,353400,287300,592400,659100,985300,,,,,
1996-04-30,06850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,73200,144300,210100,279200,317100,172400,109500,106500,172400,218500,297300,,,,,
1996-04-30,06851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,83500,149700,208400,247000,271600,200100,127300,121300,200100,216400,257600,,,,,
1996-04-30,06853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,307900,358200,463100,654000,361600,,,361600,398000,641500,,,,,
1996-04-30,06854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,80800,133100,175800,204400,303200,152100,99800,110600,152100,185100,231300,,,,,
1996-04-30,06855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,150800,200300,262900,,192000,143900,153600,192000,205800,,,,,,
1996-04-30,06870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,,,139400,248800,374300,558300,760700,448600,,167800,448600,537800,771800,,,,,
1996-04-30,06877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,99100,195100,271000,365700,538500,317700,214900,140600,317700,339900,540600,,,,,
1996-04-30,06878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,276700,364800,484800,770100,469700,320500,294900,469700,496900,861700,,,,,
1996-04-30,06880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,210400,288500,357400,521700,824400,480900,299200,274400,480900,499400,841000,,,,,
1996-04-30,06883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,290200,360600,464600,639200,467700,335500,,467700,467600,765300,,,,,
1996-04-30,06890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,184200,305800,536700,727300,417300,212100,205600,417300,474000,668900,,,,,
1996-04-30,06896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,238700,289700,370700,486800,326700,255900,,326700,329100,504400,,,,,
1996-04-30,06897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,157700,253400,339700,446800,681500,414300,301600,242900,414300,428900,645200,,,,,
1996-04-30,06901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,144300,,,,84900,,83800,84900,,,,,,,
1996-04-30,06902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,69600,130500,201000,351300,523200,163900,79600,114900,163900,264000,350600,,,,,
1996-04-30,06903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,306200,359300,410700,563000,401800,332100,,401800,401500,575800,,,,,
1996-04-30,06905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,115900,182800,229600,274200,339600,225700,175100,163500,225700,241500,299500,,,,,
1996-04-30,06906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,80000,163500,207300,227600,,192900,137500,156000,192900,211600,243600,,,,,
1996-04-30,06907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,169400,217300,266900,,203900,142500,155000,203900,223000,264100,,,,,
1996-04-30,07001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,117400,,,118000,98800,108600,118000,119300,135600,,,,,
1996-04-30,07002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,120600,126000,133800,156800,138300,107800,82400,138300,143500,172200,,,,,
1996-04-30,07003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,72000,89600,131700,141600,142600,131900,104600,,131900,133900,157600,,,,,
1996-04-30,07004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,236300,,226900,192300,,226900,227200,317700,,,,,
1996-04-30,07005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,191300,244100,286300,211900,,217700,211900,211500,303300,,,,,
1996-04-30,07006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,185700,239200,337700,218700,161500,155300,218700,220100,329900,,,,,
1996-04-30,07008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,114700,123200,,119100,99600,,119100,119100,133700,,,,,
1996-04-30,07009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,185600,223700,,192600,168400,,192600,192600,295000,,,,,
1996-04-30,07010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,189600,,,171500,130900,201100,171500,167000,220400,,,,,
1996-04-30,07011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,140800,148700,152300,145900,124400,,145900,146300,158500,,,,,
1996-04-30,07012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,157300,,,160900,145200,,160900,161200,190400,,,,,
1996-04-30,07013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,151000,158600,173600,,157000,136400,135800,157000,157600,206000,,,,,
1996-04-30,07014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,143800,,,,156000,130200,145900,156000,156700,172500,,,,,
1996-04-30,07016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,188000,204800,,189900,147500,128400,189900,190700,221100,,,,,
1996-04-30,07017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,88600,,103300,95300,82200,,95300,95300,113300,,,,,
1996-04-30,07018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,109500,96800,82700,,96800,96800,114600,,,,,
1996-04-30,07020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,189100,,,,188900,138700,148100,188900,217000,256600,,,,,
1996-04-30,07021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,345400,233300,,345400,345900,622500,,,,,
1996-04-30,07022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,153400,125000,,153400,154600,210400,,,,,
1996-04-30,07023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,179900,188600,,182500,159500,,182500,182500,199200,,,,,
1996-04-30,07024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,216700,279100,344500,,237000,,,237000,237000,319900,,,,,
1996-04-30,07026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,153300,142200,107800,,142200,142200,170600,,,,,
1996-04-30,07027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,159200,149700,,159200,159200,178900,,,,,
1996-04-30,07028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,171800,278400,187700,143800,,187700,191900,299900,,,,,
1996-04-30,07029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140800,106700,,140800,143700,167100,,,,,
1996-04-30,07030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,124100,181800,204000,256400,,152700,99500,144300,152700,281100,214800,,,,,
1996-04-30,07031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,161900,,,165500,149500,,165500,165500,191600,,,,,
1996-04-30,07032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,132700,146300,151600,146600,116700,89300,146600,147700,172500,,,,,
1996-04-30,07033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142400,,,148900,130000,,148900,148900,178800,,,,,
1996-04-30,07034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,137400,114600,,137400,137400,167600,,,,,
1996-04-30,07035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,120600,147300,202400,,161600,129700,157700,161600,162000,209500,,,,,
1996-04-30,07036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,101400,124600,137600,153100,125000,100200,,125000,125600,152800,,,,,
1996-04-30,07039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,206500,272800,459200,230600,191800,,230600,230400,356700,,,,,
1996-04-30,07040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,155900,188700,250500,164900,112400,,164900,165200,237600,,,,,
1996-04-30,07041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,243000,267500,,250000,178600,,250000,254700,290600,,,,,
1996-04-30,07042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,152900,186400,317700,177600,114600,106800,177600,179700,323200,,,,,
1996-04-30,07043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,218000,272800,316500,262100,199600,,262100,262500,325500,,,,,
1996-04-30,07044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,184200,195700,,181000,136400,,181000,181900,219200,,,,,
1996-04-30,07045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,225600,292000,444400,249300,169200,164500,249300,257700,380000,,,,,
1996-04-30,07046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,478400,335500,235000,,335500,335500,607600,,,,,
1996-04-30,07047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,115300,150300,144900,166400,129400,76200,79900,129400,147300,179800,,,,,
1996-04-30,07050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,82400,100200,122500,105400,69400,,105400,105800,137300,,,,,
1996-04-30,07052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,162900,162000,177300,200600,160300,126000,,160300,160300,219800,,,,,
1996-04-30,07054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,177900,229600,257800,206500,156800,,206500,206400,249800,,,,,
1996-04-30,07055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107200,119700,124800,120300,97200,,120300,123700,151200,,,,,
1996-04-30,07057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,172000,145900,,172000,172000,218500,,,,,
1996-04-30,07058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,257600,215700,,257600,257600,377800,,,,,
1996-04-30,07059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,206400,339800,,327200,217900,,327200,328200,491700,,,,,
1996-04-30,07060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,124300,137700,151700,121400,91300,,121400,122100,159100,,,,,
1996-04-30,07062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,118100,,,107400,88500,,107400,107700,142100,,,,,
1996-04-30,07063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,128000,,,111900,,,111900,112700,151000,,,,,
1996-04-30,07064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,131200,110600,,131200,131200,145900,,,,,
1996-04-30,07065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,97500,118000,127700,,119400,94700,,119400,119400,136900,,,,,
1996-04-30,07066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,180900,198400,,184500,147900,,184500,184500,235500,,,,,
1996-04-30,07067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,143000,149700,,146000,134000,,146000,146300,170000,,,,,
1996-04-30,07068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,267700,,,239900,190300,,239900,239800,323900,,,,,
1996-04-30,07069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,326700,223400,,326700,327800,478000,,,,,
1996-04-30,07070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,86900,118100,180500,202500,,186700,156200,111400,186700,187100,220700,,,,,
1996-04-30,07071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,159900,145900,,159900,160100,,,,,,
1996-04-30,07072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145400,,,,,,,,,
1996-04-30,07073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,163000,140700,,163000,163000,193500,,,,,
1996-04-30,07075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,156100,,,153700,140800,,153700,153700,179700,,,,,
1996-04-30,07076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,187500,216700,332200,198800,159200,189100,198800,199400,320800,,,,,
1996-04-30,07077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,126400,,,126400,127500,147300,,,,,
1996-04-30,07078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,337000,428200,715300,482400,353500,,482400,482400,825900,,,,,
1996-04-30,07079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,155600,170000,282400,171100,130800,,171100,172300,295200,,,,,
1996-04-30,07080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,145600,159300,,152200,134100,133900,152200,152200,174000,,,,,
1996-04-30,07081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,169900,194300,,175500,,,175500,176000,205200,,,,,
1996-04-30,07082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,252500,172600,,252500,252700,422300,,,,,
1996-04-30,07083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,133400,148200,154100,169000,149100,131000,,149100,149700,171900,,,,,
1996-04-30,07086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150900,,,,,,
