Unique_City_ID,City,County,State_Abbr,Zip,State
river_rougewaynemi,River Rouge,Wayne,MI,48218.0,Michigan
lake_halliechippewawi,Lake Hallie,Chippewa,WI,,Wisconsin
brookviewdorchestermd,Brookview,Dorchester,MD,,Maryland
wheelingohiowv,Wheeling,Ohio,WV,26003.0,West Virginia
southsideetowahal,Southside,Etowah,AL,,Alabama
paso_roblessan_luis_obispoca,Paso Robles,San Luis Obispo,CA,93446.0,California
heidelberg_townshipberkspa,Heidelberg Township,Berks,PA,,Pennsylvania
junction_citytalbotga,Junction City,Talbot,GA,31812.0,Georgia
jackson_townshipperrypa,Jackson Township,Perry,PA,,Pennsylvania
pleasant_gardenguilfordnc,Pleasant Garden,Guilford,NC,27313.0,North Carolina
valyermolos_angelesca,Valyermo,Los Angeles,CA,93563.0,California
franklinfranklin_cityva,Franklin,Franklin City,VA,,Virginia
taftkernca,Taft,Kern,CA,93268.0,California
cashcraigheadar,Cash,Craighead,AR,72421.0,Arkansas
ashleygratiotmi,Ashley,Gratiot,MI,48806.0,Michigan
glennvilletattnallga,Glennville,Tattnall,GA,30427.0,Georgia
chillicothewapelloia,Chillicothe,Wapello,IA,52548.0,Iowa
watertownlitchfieldct,Watertown,Litchfield,CT,6795.0,Connecticut
tabernashgrandco,Tabernash,Grand,CO,80478.0,Colorado
ferndalecambriapa,Ferndale,Cambria,PA,,Pennsylvania
wascoshermanor,Wasco,Sherman,OR,97065.0,Oregon
point_arenamendocinoca,Point Arena,Mendocino,CA,95468.0,California
crouchboiseid,Crouch,Boise,ID,,Idaho
callahansiskiyouca,Callahan,Siskiyou,CA,96014.0,California
rising_suncecilmd,Rising Sun,Cecil,MD,21911.0,Maryland
tonicala_salleil,Tonica,La Salle,IL,,Illinois
edwardspeoriail,Edwards,Peoria,IL,61528.0,Illinois
chickashagradyok,Chickasha,Grady,OK,73018.0,Oklahoma
university_heightscuyahogaoh,University Heights,Cuyahoga,OH,,Ohio
lindstromchisagomn,Lindstrom,Chisago,MN,55045.0,Minnesota
hartsvillesteubenny,Hartsville,Steuben,NY,,New York
warthenwashingtonga,Warthen,Washington,GA,31094.0,Georgia
taylorsvillespencerky,Taylorsville,Spencer,KY,40071.0,Kentucky
ogdensburgsussexnj,Ogdensburg,Sussex,NJ,7439.0,New Jersey
helenatelfairga,Helena,Telfair,GA,,Georgia
schenevusotsegony,Schenevus,Otsego,NY,12155.0,New York
lake_forestorangeca,Lake Forest,Orange,CA,92630.0,California
sunsetsaint_landryla,Sunset,Saint Landry,LA,,Louisiana
tilton_northfieldbelknapnh,Tilton-Northfield,Belknap,NH,,New Hampshire
perryopolisfayettepa,Perryopolis,Fayette,PA,15473.0,Pennsylvania
newport_newsnewport_news_cityva,Newport News,Newport News City,VA,,Virginia
salt_lake_citysalt_lakeut,Salt Lake City,Salt Lake,UT,84129.0,Utah
lindengeneseemi,Linden,Genesee,MI,48451.0,Michigan
okolonachickasawms,Okolona,Chickasaw,MS,38860.0,Mississippi
pine_grovewetzelwv,Pine Grove,Wetzel,WV,26419.0,West Virginia
watkinsvilleoconeega,Watkinsville,Oconee,GA,30677.0,Georgia
ruskcherokeetx,Rusk,Cherokee,TX,75785.0,Texas
mt_hollyrutlandvt,Mt Holly,Rutland,VT,,Vermont
sauk_citysaukwi,Sauk City,Sauk,WI,53583.0,Wisconsin
aledomerceril,Aledo,Mercer,IL,61231.0,Illinois
guilfordwindhamvt,Guilford,Windham,VT,,Vermont
hornellsteubenny,Hornell,Steuben,NY,14843.0,New York
washburngraingertn,Washburn,Grainger,TN,37888.0,Tennessee
bockmille_lacsmn,Bock,Mille Lacs,MN,56313.0,Minnesota
cedar_millsmeekermn,Cedar Mills,Meeker,MN,,Minnesota
algomakewauneewi,Algoma,Kewaunee,WI,54201.0,Wisconsin
timber_pineshernandofl,Timber Pines,Hernando,FL,,Florida
tryonmcphersonne,Tryon,McPherson,NE,69167.0,Nebraska
danburybrazoriatx,Danbury,Brazoria,TX,77534.0,Texas
fremontrockinghamnh,Fremont,Rockingham,NH,3044.0,New Hampshire
forsythmaconil,Forsyth,Macon,IL,62535.0,Illinois
madison_heightsoaklandmi,Madison Heights,Oakland,MI,48071.0,Michigan
golden_gladesmiami_dadefl,Golden Glades,Miami-Dade,FL,,Florida
edgewoodmadisonin,Edgewood,Madison,IN,,Indiana
hickory_townshiplawrencepa,Hickory Township,Lawrence,PA,,Pennsylvania
spanawaypiercewa,Spanaway,Pierce,WA,98387.0,Washington
hockleyharristx,Hockley,Harris,TX,77447.0,Texas
clarendoncolumbusnc,Clarendon,Columbus,NC,28432.0,North Carolina
danielsvillemadisonga,Danielsville,Madison,GA,30633.0,Georgia
delavantazewellil,Delavan,Tazewell,IL,61734.0,Illinois
lafollettecampbelltn,Lafollette,Campbell,TN,,Tennessee
taftorangefl,Taft,Orange,FL,,Florida
youngsvillelafayettela,Youngsville,Lafayette,LA,70592.0,Louisiana
upper_saddle_riverbergennj,Upper Saddle River,Bergen,NJ,,New Jersey
oxbowcassnd,Oxbow,Cass,ND,,North Dakota
cadetwashingtonmo,Cadet,Washington,MO,63630.0,Missouri
bloomsburyhunterdonnj,Bloomsbury,Hunterdon,NJ,8804.0,New Jersey
hartfordcocketn,Hartford,Cocke,TN,37753.0,Tennessee
nauvoowalkeral,Nauvoo,Walker,AL,35578.0,Alabama
coletawhitesideil,Coleta,Whiteside,IL,,Illinois
timberlakelakeoh,Timberlake,Lake,OH,,Ohio
rowlettdallastx,Rowlett,Dallas,TX,75089.0,Texas
town_of_cherry_creekchautauquany,Town of Cherry Creek,Chautauqua,NY,,New York
west_dundeekaneil,West Dundee,Kane,IL,,Illinois
lettslouisaia,Letts,Louisa,IA,52754.0,Iowa
wadleyrandolphal,Wadley,Randolph,AL,36276.0,Alabama
shelbyvilleshelbyky,Shelbyville,Shelby,KY,40065.0,Kentucky
oakesdalewhitmanwa,Oakesdale,Whitman,WA,99158.0,Washington
cutler_baymiami_dadefl,Cutler Bay,Miami-Dade,FL,,Florida
clifton_heightsdelawarepa,Clifton Heights,Delaware,PA,19018.0,Pennsylvania
nekimiwinnebagowi,Nekimi,Winnebago,WI,,Wisconsin
west_lake_hillstravistx,West Lake Hills,Travis,TX,,Texas
bushnellmcdonoughil,Bushnell,McDonough,IL,61422.0,Illinois
milfordellistx,Milford,Ellis,TX,76670.0,Texas
barhamsvillenew_kentva,Barhamsville,New Kent,VA,23011.0,Virginia
frye_islandcumberlandme,Frye Island,Cumberland,ME,,Maine
livingstonorangeburgsc,Livingston,Orangeburg,SC,,South Carolina
town_of_marlboroughcheshirenh,Town of Marlborough,Cheshire,NH,,New Hampshire
greerapacheaz,Greer,Apache,AZ,85927.0,Arizona
amorymonroems,Amory,Monroe,MS,38821.0,Mississippi
beaver_cityfurnasne,Beaver City,Furnas,NE,68926.0,Nebraska
auburnschuylkillpa,Auburn,Schuylkill,PA,17922.0,Pennsylvania
arcolincolnmn,Arco,Lincoln,MN,56113.0,Minnesota
hoopestonvermilionil,Hoopeston,Vermilion,IL,60942.0,Illinois
chaffeescottmo,Chaffee,Scott,MO,63740.0,Missouri
smithfieldisle_of_wightva,Smithfield,Isle of Wight,VA,23430.0,Virginia
brookstonwhitein,Brookston,White,IN,47923.0,Indiana
oakfieldmadisontn,Oakfield,Madison,TN,38362.0,Tennessee
agateelbertco,Agate,Elbert,CO,80101.0,Colorado
davidson_townshipsullivanpa,Davidson Township,Sullivan,PA,,Pennsylvania
redmondkingwa,Redmond,King,WA,98053.0,Washington
san_andreascalaverasca,San Andreas,Calaveras,CA,95249.0,California
lincoln_heightshamiltonoh,Lincoln Heights,Hamilton,OH,,Ohio
brooksmarionor,Brooks,Marion,OR,,Oregon
barcocurritucknc,Barco,Currituck,NC,27917.0,North Carolina
brandywineprince_georgesmd,Brandywine,Prince Georges,MD,,Maryland
holladaysalt_lakeut,Holladay,Salt Lake,UT,,Utah
rodmanpalo_altoia,Rodman,Palo Alto,IA,,Iowa
ivesdalechampaignil,Ivesdale,Champaign,IL,61851.0,Illinois
union_cityalamedaca,Union City,Alameda,CA,94587.0,California
town_of_westfieldchautauquany,Town of Westfield,Chautauqua,NY,,New York
buffalo_grovelakeil,Buffalo Grove,Lake,IL,60089.0,Illinois
downers_grovedu_pageil,Downers Grove,Du Page,IL,,Illinois
lewis_runmckeanpa,Lewis Run,McKean,PA,16738.0,Pennsylvania
crawleygreenbrierwv,Crawley,Greenbrier,WV,24931.0,West Virginia
tyronefayettega,Tyrone,Fayette,GA,30290.0,Georgia
princetonmercerwv,Princeton,Mercer,WV,24739.0,West Virginia
parkincrossar,Parkin,Cross,AR,72373.0,Arkansas
crawfordorangeny,Crawford,Orange,NY,,New York
fort_bidwellmodocca,Fort Bidwell,Modoc,CA,96112.0,California
cordovawalkeral,Cordova,Walker,AL,35550.0,Alabama
greenvilleoutagamiewi,Greenville,Outagamie,WI,54942.0,Wisconsin
colemanjohnstonok,Coleman,Johnston,OK,73432.0,Oklahoma
pinckarddaleal,Pinckard,Dale,AL,36371.0,Alabama
graham_townshipclearfieldpa,Graham Township,Clearfield,PA,,Pennsylvania
collinsstoryia,Collins,Story,IA,50055.0,Iowa
chillicothelivingstonmo,Chillicothe,Livingston,MO,64601.0,Missouri
belleair_beachpinellasfl,Belleair Beach,Pinellas,FL,33786.0,Florida
doughertymurrayok,Dougherty,Murray,OK,73032.0,Oklahoma
menahgawadenamn,Menahga,Wadena,MN,56464.0,Minnesota
farmingdalenassauny,Farmingdale,Nassau,NY,11735.0,New York
creightonknoxne,Creighton,Knox,NE,68729.0,Nebraska
trentongibsontn,Trenton,Gibson,TN,38382.0,Tennessee
auberryfresnoca,Auberry,Fresno,CA,93602.0,California
moss_pointjacksonms,Moss Point,Jackson,MS,39563.0,Mississippi
ontariosan_bernardinoca,Ontario,San Bernardino,CA,91764.0,California
delaware_townshipmercerpa,Delaware Township,Mercer,PA,,Pennsylvania
blackgenevaal,Black,Geneva,AL,36314.0,Alabama
reidlandmccrackenky,Reidland,McCracken,KY,,Kentucky
shirleysburghuntingdonpa,Shirleysburg,Huntingdon,PA,17260.0,Pennsylvania
viennawoodwv,Vienna,Wood,WV,26105.0,West Virginia
castle_haynenew_hanovernc,Castle Hayne,New Hanover,NC,28429.0,North Carolina
arkadelphiaclarkar,Arkadelphia,Clark,AR,71999.0,Arkansas
bradylincolnne,Brady,Lincoln,NE,69123.0,Nebraska
south_havenstearnsmn,South Haven,Stearns,MN,55382.0,Minnesota
humboldtrichardsonne,Humboldt,Richardson,NE,68376.0,Nebraska
denningulsterny,Denning,Ulster,NY,,New York
meansvillepikega,Meansville,Pike,GA,30256.0,Georgia
jacksonville_beachduvalfl,Jacksonville Beach,Duval,FL,32250.0,Florida
vails_gateorangeny,Vails Gate,Orange,NY,,New York
blooming_groveorangeny,Blooming Grove,Orange,NY,10914.0,New York
dovraymurraymn,Dovray,Murray,MN,56125.0,Minnesota
keysvillecharlotteva,Keysville,Charlotte,VA,23947.0,Virginia
greybullbig_hornwy,Greybull,Big Horn,WY,82426.0,Wyoming
heraldsacramentoca,Herald,Sacramento,CA,95638.0,California
lebanon_boroughhunterdonnj,Lebanon Borough,Hunterdon,NJ,,New Jersey
oakvillegrays_harborwa,Oakville,Grays Harbor,WA,98568.0,Washington
chichestermerrimacknh,Chichester,Merrimack,NH,3258.0,New Hampshire
laceyvillewyomingpa,Laceyville,Wyoming,PA,18623.0,Pennsylvania
madillmarshallok,Madill,Marshall,OK,73446.0,Oklahoma
menandsalbanyny,Menands,Albany,NY,,New York
wind_lakeracinewi,Wind Lake,Racine,WI,,Wisconsin
whaleyvilleworcestermd,Whaleyville,Worcester,MD,21872.0,Maryland
oakwoodvermilionil,Oakwood,Vermilion,IL,61858.0,Illinois
east_hillsnassauny,East Hills,Nassau,NY,,New York
farmdaletrumbulloh,Farmdale,Trumbull,OH,44417.0,Ohio
damascusmontgomerymd,Damascus,Montgomery,MD,20872.0,Maryland
chandlersvillemuskingumoh,Chandlersville,Muskingum,OH,43727.0,Ohio
miller_townshiphuntingdonpa,Miller Township,Huntingdon,PA,,Pennsylvania
gladehillfranklinva,Gladehill,Franklin,VA,,Virginia
galevilleonondagany,Galeville,Onondaga,NY,,New York
coburgmontgomeryia,Coburg,Montgomery,IA,,Iowa
guadalupemaricopaaz,Guadalupe,Maricopa,AZ,,Arizona
new_londonwaupacawi,New London,Waupaca,WI,54961.0,Wisconsin
hamiltoncaldwellmo,Hamilton,Caldwell,MO,64644.0,Missouri
piedmontmineralwv,Piedmont,Mineral,WV,26750.0,West Virginia
newarkwayneny,Newark,Wayne,NY,14513.0,New York
flossmoorcookil,Flossmoor,Cook,IL,60422.0,Illinois
juno_ridgepalm_beachfl,Juno Ridge,Palm Beach,FL,,Florida
norwoodnorfolkma,Norwood,Norfolk,MA,2062.0,Massachusetts
indian_springscatoosaga,Indian Springs,Catoosa,GA,,Georgia
garden_valleyel_doradoca,Garden Valley,El Dorado,CA,95633.0,California
charlemontfranklinma,Charlemont,Franklin,MA,1339.0,Massachusetts
huntleymchenryil,Huntley,McHenry,IL,60142.0,Illinois
jenkintownmontgomerypa,Jenkintown,Montgomery,PA,19046.0,Pennsylvania
arcadiatrempealeauwi,Arcadia,Trempealeau,WI,54612.0,Wisconsin
sergeant_bluffwoodburyia,Sergeant Bluff,Woodbury,IA,51054.0,Iowa
webbervilleinghammi,Webberville,Ingham,MI,48892.0,Michigan
union_pointgreenega,Union Point,Greene,GA,30669.0,Georgia
newtownfairfieldct,Newtown,Fairfield,CT,6470.0,Connecticut
rolling_meadowsgreggtx,Rolling Meadows,Gregg,TX,,Texas
fort_valleypeachga,Fort Valley,Peach,GA,31030.0,Georgia
alturawinonamn,Altura,Winona,MN,55910.0,Minnesota
pleasant_valleymarionwv,Pleasant Valley,Marion,WV,,West Virginia
daytonlibertytx,Dayton,Liberty,TX,77535.0,Texas
lewellengardenne,Lewellen,Garden,NE,69147.0,Nebraska
summersvillegreenky,Summersville,Green,KY,42782.0,Kentucky
uhlandhaystx,Uhland,Hays,TX,,Texas
flower_mounddentontx,Flower Mound,Denton,TX,75028.0,Texas
grand_viewbayfieldwi,Grand View,Bayfield,WI,54839.0,Wisconsin
amagonjacksonar,Amagon,Jackson,AR,72005.0,Arkansas
kuttawalyonky,Kuttawa,Lyon,KY,42055.0,Kentucky
town_of_poestenkillrensselaerny,Town of Poestenkill,Rensselaer,NY,,New York
mechanicsvillehanoverva,Mechanicsville,Hanover,VA,23116.0,Virginia
millstonesomersetnj,Millstone,Somerset,NJ,,New Jersey
doziercovingtonal,Dozier,Covington,AL,36028.0,Alabama
port_austinhuronmi,Port Austin,Huron,MI,48467.0,Michigan
grantwood_villagesaint_louismo,Grantwood Village,Saint Louis,MO,,Missouri
vine_grovehardinky,Vine Grove,Hardin,KY,40175.0,Kentucky
westgatefayetteia,Westgate,Fayette,IA,50681.0,Iowa
munithjacksonmi,Munith,Jackson,MI,49259.0,Michigan
town_of_rotterdamschenectadyny,Town of Rotterdam,Schenectady,NY,,New York
walnut_grovesacramentoca,Walnut Grove,Sacramento,CA,95690.0,California
cedarcreektaneymo,Cedarcreek,Taney,MO,65627.0,Missouri
staytonmarionor,Stayton,Marion,OR,97383.0,Oregon
sanbornredwoodmn,Sanborn,Redwood,MN,56083.0,Minnesota
brush_creek_townshipfultonpa,Brush Creek Township,Fulton,PA,,Pennsylvania
spaldinggreeleyne,Spalding,Greeley,NE,68665.0,Nebraska
yoncalladouglasor,Yoncalla,Douglas,OR,97499.0,Oregon
bexarfultonar,Bexar,Fulton,AR,72515.0,Arkansas
portalesrooseveltnm,Portales,Roosevelt,NM,88130.0,New Mexico
toutlecowlitzwa,Toutle,Cowlitz,WA,98649.0,Washington
ellistonmontgomeryva,Elliston,Montgomery,VA,24087.0,Virginia
ponsfordbeckermn,Ponsford,Becker,MN,56575.0,Minnesota
mount_hood_parkdalehood_riveror,Mount Hood Parkdale,Hood River,OR,97041.0,Oregon
center_citychisagomn,Center City,Chisago,MN,55012.0,Minnesota
wintervilleclarkega,Winterville,Clarke,GA,30683.0,Georgia
pomona_parkputnamfl,Pomona Park,Putnam,FL,32181.0,Florida
sangerdentontx,Sanger,Denton,TX,76266.0,Texas
new_marketfrederickmd,New Market,Frederick,MD,21774.0,Maryland
new_waverlywalkertx,New Waverly,Walker,TX,77358.0,Texas
venturacerro_gordoia,Ventura,Cerro Gordo,IA,50482.0,Iowa
palestineandersontx,Palestine,Anderson,TX,75803.0,Texas
phoenixmaricopaaz,Phoenix,Maricopa,AZ,85086.0,Arizona
drexelcassmo,Drexel,Cass,MO,64742.0,Missouri
long_branchpanolatx,Long Branch,Panola,TX,75669.0,Texas
interlakenmonmouthnj,Interlaken,Monmouth,NJ,,New Jersey
grosse_pointe_woodswaynemi,Grosse Pointe Woods,Wayne,MI,,Michigan
chesapeake_beachcalvertmd,Chesapeake Beach,Calvert,MD,20732.0,Maryland
russell_springsrussellky,Russell Springs,Russell,KY,42642.0,Kentucky
virdenmacoupinil,Virden,Macoupin,IL,62690.0,Illinois
elk_run_heightsblack_hawkia,Elk Run Heights,Black Hawk,IA,,Iowa
montroserandolphwv,Montrose,Randolph,WV,26283.0,West Virginia
rapho_townshiplancasterpa,Rapho Township,Lancaster,PA,,Pennsylvania
saint_johnsvillemontgomeryny,Saint Johnsville,Montgomery,NY,13452.0,New York
evansvilledouglasmn,Evansville,Douglas,MN,56326.0,Minnesota
peoriapeoriail,Peoria,Peoria,IL,61625.0,Illinois
columbiamarionms,Columbia,Marion,MS,39429.0,Mississippi
tullgrantar,Tull,Grant,AR,,Arkansas
glendivedawsonmt,Glendive,Dawson,MT,59330.0,Montana
maybrookorangeny,Maybrook,Orange,NY,12543.0,New York
newmandouglasil,Newman,Douglas,IL,61942.0,Illinois
west_harrisondearbornin,West Harrison,Dearborn,IN,47060.0,Indiana
pike_roadmontgomeryal,Pike Road,Montgomery,AL,36064.0,Alabama
rocky_fordoteroco,Rocky Ford,Otero,CO,81067.0,Colorado
monitor_townshipbaymi,Monitor Township,Bay,MI,,Michigan
carbondalegarfieldco,Carbondale,Garfield,CO,81623.0,Colorado
fort_cobbcaddook,Fort Cobb,Caddo,OK,73038.0,Oklahoma
cambridgedorchestermd,Cambridge,Dorchester,MD,21613.0,Maryland
chaunceydodgega,Chauncey,Dodge,GA,31011.0,Georgia
west_bathsagadahocme,West Bath,Sagadahoc,ME,,Maine
hurtpittsylvaniava,Hurt,Pittsylvania,VA,24563.0,Virginia
cinco_bayouokaloosafl,Cinco Bayou,Okaloosa,FL,,Florida
bokchitobryanok,Bokchito,Bryan,OK,74726.0,Oklahoma
fertilepolkmn,Fertile,Polk,MN,56540.0,Minnesota
amherstdaleloganwv,Amherstdale,Logan,WV,25607.0,West Virginia
lost_cityhardywv,Lost City,Hardy,WV,26810.0,West Virginia
carlbarrowga,Carl,Barrow,GA,,Georgia
essieleslieky,Essie,Leslie,KY,40827.0,Kentucky
appletonknoxme,Appleton,Knox,ME,,Maine
spout_springappomattoxva,Spout Spring,Appomattox,VA,24593.0,Virginia
cornwall_on_hudsonorangeny,Cornwall on Hudson,Orange,NY,12520.0,New York
brooklyncuyahogaoh,Brooklyn,Cuyahoga,OH,,Ohio
cambrian_parksanta_claraca,Cambrian Park,Santa Clara,CA,,California
sedleysouthamptonva,Sedley,Southampton,VA,23878.0,Virginia
corsicajeffersonpa,Corsica,Jefferson,PA,15829.0,Pennsylvania
saint_cloudstearnsmn,Saint Cloud,Stearns,MN,56303.0,Minnesota
davisborowashingtonga,Davisboro,Washington,GA,31018.0,Georgia
port_costacontra_costaca,Port Costa,Contra Costa,CA,94569.0,California
spencerrowannc,Spencer,Rowan,NC,28159.0,North Carolina
amboymiamiin,Amboy,Miami,IN,46911.0,Indiana
berlin_townshipmonroemi,Berlin Township,Monroe,MI,,Michigan
onawamononaia,Onawa,Monona,IA,51040.0,Iowa
blocksburghumboldtca,Blocksburg,Humboldt,CA,95514.0,California
town_of_winthropkennebecme,Town of Winthrop,Kennebec,ME,,Maine
dishdentontx,Dish,Denton,TX,,Texas
town_of_manchesterontariony,Town of Manchester,Ontario,NY,,New York
grape_creektom_greentx,Grape Creek,Tom Green,TX,,Texas
jennettecrittendenar,Jennette,Crittenden,AR,,Arkansas
rossmarinca,Ross,Marin,CA,94957.0,California
canadohta_lakecrawfordpa,Canadohta Lake,Crawford,PA,,Pennsylvania
odinwatonwanmn,Odin,Watonwan,MN,56160.0,Minnesota
adellsheboyganwi,Adell,Sheboygan,WI,53001.0,Wisconsin
la_vistasarpyne,La Vista,Sarpy,NE,68128.0,Nebraska
morton_grovecookil,Morton Grove,Cook,IL,60053.0,Illinois
readinghamiltonoh,Reading,Hamilton,OH,,Ohio
fraziers_bottomputnamwv,Fraziers Bottom,Putnam,WV,25082.0,West Virginia
walthammowermn,Waltham,Mower,MN,55982.0,Minnesota
astatulalakefl,Astatula,Lake,FL,34705.0,Florida
alexanderbuncombenc,Alexander,Buncombe,NC,28701.0,North Carolina
berlinworcesterma,Berlin,Worcester,MA,1503.0,Massachusetts
hughes_springscasstx,Hughes Springs,Cass,TX,75656.0,Texas
auroramarionor,Aurora,Marion,OR,97002.0,Oregon
needlessan_bernardinoca,Needles,San Bernardino,CA,92363.0,California
hallsvilleboonemo,Hallsville,Boone,MO,65255.0,Missouri
cartwrightbryanok,Cartwright,Bryan,OK,74731.0,Oklahoma
leonardtownsaint_marysmd,Leonardtown,Saint Marys,MD,,Maryland
centervillewashingtonpa,Centerville,Washington,PA,,Pennsylvania
lockhartorangefl,Lockhart,Orange,FL,,Florida
monterey_parklos_angelesca,Monterey Park,Los Angeles,CA,91755.0,California
alvordlyonia,Alvord,Lyon,IA,51230.0,Iowa
milburnjohnstonok,Milburn,Johnston,OK,73450.0,Oklahoma
cherry_valleycrossar,Cherry Valley,Cross,AR,72324.0,Arkansas
avalonlos_angelesca,Avalon,Los Angeles,CA,90704.0,California
saint_andrewsrichlandsc,Saint Andrews,Richland,SC,,South Carolina
cathedral_cityriversideca,Cathedral City,Riverside,CA,92234.0,California
quincygadsdenfl,Quincy,Gadsden,FL,32352.0,Florida
gates_millscuyahogaoh,Gates Mills,Cuyahoga,OH,44040.0,Ohio
quartzsitela_pazaz,Quartzsite,La Paz,AZ,85346.0,Arizona
north_woodbury_townshipblairpa,North Woodbury Township,Blair,PA,,Pennsylvania
jerseytowncolumbiapa,Jerseytown,Columbia,PA,,Pennsylvania
quincyloganoh,Quincy,Logan,OH,43343.0,Ohio
kenwoodhamiltonoh,Kenwood,Hamilton,OH,,Ohio
cincinnatuscortlandny,Cincinnatus,Cortland,NY,13040.0,New York
indianolawarrenia,Indianola,Warren,IA,50125.0,Iowa
clintononeidany,Clinton,Oneida,NY,13323.0,New York
east_bridgewaterplymouthma,East Bridgewater,Plymouth,MA,2333.0,Massachusetts
budabureauil,Buda,Bureau,IL,61314.0,Illinois
elkinsrandolphwv,Elkins,Randolph,WV,26241.0,West Virginia
rancho_cucamongasan_bernardinoca,Rancho Cucamonga,San Bernardino,CA,91739.0,California
brentwoodprince_georgesmd,Brentwood,Prince Georges,MD,,Maryland
pittsburghalleghenypa,Pittsburgh,Allegheny,PA,15290.0,Pennsylvania
fultonhammuskingumoh,Fultonham,Muskingum,OH,43738.0,Ohio
dallas_plantationfranklinme,Dallas Plantation,Franklin,ME,,Maine
west_milwaukeemilwaukeewi,West Milwaukee,Milwaukee,WI,,Wisconsin
north_miami_beachmiami_dadefl,North Miami Beach,Miami-Dade,FL,33160.0,Florida
town_of_neenahwinnebagowi,Town of Neenah,Winnebago,WI,,Wisconsin
dublin_townshiphuntingdonpa,Dublin Township,Huntingdon,PA,,Pennsylvania
boltonchittendenvt,Bolton,Chittenden,VT,,Vermont
mechanicsvillemontourpa,Mechanicsville,Montour,PA,,Pennsylvania
oldtownalleganymd,Oldtown,Allegany,MD,21555.0,Maryland
cloviscurrynm,Clovis,Curry,NM,88101.0,New Mexico
peletiercarteretnc,Peletier,Carteret,NC,,North Carolina
rivergroveclackamasor,Rivergrove,Clackamas,OR,,Oregon
westfieldorleansvt,Westfield,Orleans,VT,5874.0,Vermont
galestowndorchestermd,Galestown,Dorchester,MD,,Maryland
sheffieldfranklinia,Sheffield,Franklin,IA,50475.0,Iowa
calpinesierraca,Calpine,Sierra,CA,96124.0,California
pasadenalos_angelesca,Pasadena,Los Angeles,CA,91107.0,California
dorawalkeral,Dora,Walker,AL,,Alabama
high_bridgehunterdonnj,High Bridge,Hunterdon,NJ,8829.0,New Jersey
maplecurritucknc,Maple,Currituck,NC,27956.0,North Carolina
bel_airesedgwickks,Bel Aire,Sedgwick,KS,,Kansas
ehrhardtbambergsc,Ehrhardt,Bamberg,SC,29081.0,South Carolina
choconut_townshipsusquehannapa,Choconut Township,Susquehanna,PA,,Pennsylvania
kernersvilleforsythnc,Kernersville,Forsyth,NC,27284.0,North Carolina
gatesmonroeny,Gates,Monroe,NY,,New York
hamiltonmarionia,Hamilton,Marion,IA,50116.0,Iowa
wilsonvilleshelbyal,Wilsonville,Shelby,AL,35186.0,Alabama
tunnel_hillwhitfieldga,Tunnel Hill,Whitfield,GA,30755.0,Georgia
toledolewiswa,Toledo,Lewis,WA,98591.0,Washington
lower_windsor_townshipyorkpa,Lower Windsor Township,York,PA,,Pennsylvania
chattanoogahamiltontn,Chattanooga,Hamilton,TN,37421.0,Tennessee
holland_townshiphunterdonnj,Holland Township,Hunterdon,NJ,,New Jersey
helenwhitega,Helen,White,GA,30545.0,Georgia
bass_river_townshipburlingtonnj,Bass River Township,Burlington,NJ,,New Jersey
petersonfillmoremn,Peterson,Fillmore,MN,55962.0,Minnesota
centraliamarionil,Centralia,Marion,IL,62801.0,Illinois
dedhamcarrollia,Dedham,Carroll,IA,51440.0,Iowa
kelleystoryia,Kelley,Story,IA,50134.0,Iowa
annandalefairfaxva,Annandale,Fairfax,VA,22003.0,Virginia
carson_citycarson_citynv,Carson City,Carson City,NV,89706.0,Nevada
hope_hullmontgomeryal,Hope Hull,Montgomery,AL,36043.0,Alabama
albabradfordpa,Alba,Bradford,PA,,Pennsylvania
pinconningbaymi,Pinconning,Bay,MI,48650.0,Michigan
weldonhalifaxnc,Weldon,Halifax,NC,27890.0,North Carolina
sycamorejeffersonky,Sycamore,Jefferson,KY,,Kentucky
gearhartclatsopor,Gearhart,Clatsop,OR,,Oregon
somisventuraca,Somis,Ventura,CA,93066.0,California
jenisonottawami,Jenison,Ottawa,MI,49428.0,Michigan
la_homahidalgotx,La Homa,Hidalgo,TX,,Texas
herefordcochiseaz,Hereford,Cochise,AZ,85615.0,Arizona
hectorpopear,Hector,Pope,AR,72843.0,Arkansas
stambaughjohnsonky,Stambaugh,Johnson,KY,41257.0,Kentucky
kirklanddekalbil,Kirkland,DeKalb,IL,60146.0,Illinois
whitefordharfordmd,Whiteford,Harford,MD,21160.0,Maryland
friday_harborsan_juanwa,Friday Harbor,San Juan,WA,98250.0,Washington
midlandsebastianar,Midland,Sebastian,AR,72945.0,Arkansas
palmermatanuska_susitnaak,Palmer,Matanuska Susitna,AK,,Alaska
pompton_lakespassaicnj,Pompton Lakes,Passaic,NJ,7442.0,New Jersey
newfieldyorkme,Newfield,York,ME,4056.0,Maine
eastonbristolma,Easton,Bristol,MA,,Massachusetts
de_peystersaint_lawrenceny,De Peyster,Saint Lawrence,NY,,New York
town_of_laurensotsegony,Town of Laurens,Otsego,NY,,New York
garwintamaia,Garwin,Tama,IA,50632.0,Iowa
visaliakentonky,Visalia,Kenton,KY,,Kentucky
columbiatuolumneca,Columbia,Tuolumne,CA,95310.0,California
coalvillesummitut,Coalville,Summit,UT,84017.0,Utah
